,name,text,artist,style
0,Rabetania,"Que hoje eu não tô bom
Vou sarrar bundão
Joga tudo então
Chama aquela amiga que representa
Se concentra, e
Senta senta senta senta senta senta senta
Senta senta senta senta senta senta senta
Senta senta senta senta senta senta senta
Joga em câmera leenta tá ta tá ta
OOh menina louca
Vou chamando suas amigas, vai!
Senta rabetania, oh
Quica rabethuda, vai
Senta rabetania
Quica rabethuda, vai
Senta rabetania, oh
Quica rabe
Oh oh oh oh oh
Menina louca
Vou chamando suas amigas, vai!
Senta rabetania, oh
Quica rabethuda, vai
Senta rabetania
Quica rabethuda, vai
Rabetania... oh
Quica rabe
Que hoje eu não tô bom
Vou sarrar bun
Ahh
Fica moscando besta!",mc-wm,funk_paulista
0,Para Não (Com Jerry Smith e Pocah),"Hehe, tá maneiro esse bagulho aí
Tá mil grau
Haha, se não for Hitmaker, eu não sei quem é? Fi'
É o pique
É a Pocah
WM, Jerry Smith, papai
Hitmaker!
Chama, pai

Faz o movimento, mostra o seu talento
Vem perder a linha sem ligar pra quem tá vendo
Esse é o seu momento, é
Começa aquecendo, vai
Convonca as amiga e chama o bonde que tá tendo
Vai!

Se prepara pra dançar, baby (Tá preparada, né?)
Hoje é dia de afrontar (Afronta com a tropa, fi')

Descendo até o chão, vai
Para não, para não, para não
Para não, para não, para não
Para não, para não, para não
Descendo até o chão, vai
Para não, para não, para não
Para não, para não, para não
Para não, para não, para não (Para não)
Descendo até o chão

Vai, vai, vai, vai, vai, vai
Vai, vai, vai, vai, vai, vai
Hitmaker no toque do bagulho

Chega pra cá (Vem, vem)
Vem que eu quero ver você suar (Quero ver, quero ver)
Hoje não tem hora pra acabar (Vem)
Eu não quero ver ninguém parar
(Não pode acabar não o baile)
Chega pra cá
Vem que eu quero ver você suar
Hoje não tem hora pra acabar
Eu não quero ver ninguém parar
Tá gostosin'

Faz o movimento, mostra o seu talento
Vem perder a linha sem ligar pra quem tá vendo
Esse é o seu momento, é
Começa aquecendo, vai
Convonca as amiga e chama o bonde que tá tendo
Vai!

Se prepara pra dançar, baby (Tá preparada, tá?)
Hoje é dia de afrontar
Aí, afronta com a tropa, haha
Ixi, qual foi? Acabou a luz do bagui', pai?

Descendo até o chão, vai
Para não, para não, para não
Para não, para não, para não
Para não, para não, para não
Descendo até o chão, vai
Para não, para não, para não
Para não, para não, para não
Para não, para não, para não (Para não)
Descendo até o chão

Vai, vai, vai, vai, vai, vai
Vai, vai, vai, vai, vai, vai
Vem, vem, vem, vem
Vem, vem, vem, vem
Chega pra cá
Vem que eu quero ver você suar
Hoje não tem hora pra acabar
Eu não quero ver ninguém parar
É o pique",mc-wm,funk_paulista
0,Grave Faz Bum (Part. MC Lan),"Quando o grave faz Bum
Bumbum dela desce
Bum
Bumbum dela desce

Que a bunda que bate bate
Bate bate bate bate
Quica com a bunda
Bate com a bunda

Fumaça que sobe
Bumbum que desce
Taradinha já desce

Taradinha já desce
Bumbum que desce",mc-wm,funk_paulista
0,Raspadinha,"Que ela bate, que bate, que bate
Ela mete uma dança com a bunda batendo palminha
Eita, novinha, eita, novinha
Vai, rala a raba no chão
Na raspadinha
Na raspadinha

Ó, ó, ó
Chama, que ela vem
Chama, que ela vai
Nossa, de costa, ela joga pra trás
Tá toda solta, menina
Vai, rala a raba no chão
Na raspadinha
Na raspadinha

Com a bunda que ela bate palma
Menina danada, ela trava e destrava
Ela entra no clima, quê isso, novinha?
Chamou as amigas, geral tá dançando a raspadinha

Ai, tu pensou que acabou, né?
Ai ai, eu tenho é pena de você, miga

Que ela bate, que bate, que bate
Ela mete uma dança com a bunda batendo palminha
Eita, novinha, eita, novinha
Vai, rala a raba no chão
Na raspadinha
Na raspadinha

Ó, ó, ó
Chama, que ela vem
Chama, que ela vai
Nossa, de costa, ela joga pra trás
Tá toda solta, menina
Vai, rala a raba no chão
Na raspadinha
Na raspadinha

Com a bunda que ela bate palma
Menina danada, ela trava e destrava
Ela entra no clima, quê isso, novinha?
Chamou as amigas, geral tá dançando a raspadinha
(A raspadinha)

Ai, tu pensa que acabou, né?
É, acabou",mc-wm,funk_paulista
0,Vai Bundão no Chão (Solta a Pancada),"Tá pra nascer alguém pra me prender
Sinta-se à vontade, vem pra sacanagem
Desce, desce, desce com excesso de vontade, sua danada
(Vai!) vai bundão no chão, solta a pancada
(Vai!)

Tá ligado não?
As menina ali, descendo no chão
Mexe o popozão
Venha, venha pra cá, venha
Venha, venha, nega
Descendo o bundão, tipo bumbum boxe

Desce, desce, desce com excesso de vontade, sua danada
(Vai!) vai bundão no chão, solta a pancada
(Vai!)",mc-wm,funk_paulista
0,Transariano,"Ô Gg, Gg, Gg, Gg do céu 
Tá ligado aquelas menina, ah 
Aquelas menina interesseira
Eu dou nome pra tudo pra essas meninas
Que faz um monte de pergunta, é... 
Kelle 
É... quer lhe roubar
Ela quer roubar tudo que você tem na vida
É umas pergunta de tipo
""Quantos seguidores você tem no Insta?""
""Onde você mora? 
""Você tem carro?""
""Qual carro?"" 
""Qual é seu signo?""
Ai, quer saber demais 
Qual é meu signo? 
Eu sou é... transariano 

Ih, ih, ih, ih 
Fala muito
Interesseira
Sou transariano
E tô querendo sua traseira

Ih, fala muito
Interesseira
Sou transariano
E tô querendo sua traseira

Quer ser bancada por favelado
Mas não cola na favela, ah!
Aqui pra ela, oh!

Quer ser bancada por favelado
Mas não cola na favela, ah!
Aqui pra ela, oh!
Aqui

Só cola em baile de patricinha
Mas quer escutar Mandela, né?
Oh, aqui pra ela, oh!
Aqui

Ih, fala muito
Interesseira
Sou transariano
E tô querendo sua traseira

Ih, fala muito
Interesseira
Sou transariano
E tô querendo sua traseira 
 
Ô Gg, tu sabe que o nome dela é Kelle? 
Ela quer lhe roubar
Quer lhe ver pagando tudo pra ela 
Ô interesseira amiga 
Cega, quieta o facho danada",mc-wm,funk_paulista
0,Novinha Taradinha,"Oh novinha, tu que pediu agora toma toma
Geral do baile agora te conhece
ta com apelido novo de piranha
Novinha taradinha foi parar la no Helipa e
bumbum balança bumbum balança
Ta tarada essa danada na dezessete ela trava
bumbum balança bumbum balança
Com a potranca ela ta
ta sarrando em mim
ta sarrando em tu
Com a potranca ela ta
ta sarrando em mim
ta sarrando em tu
Quando toca essa batida
eu fico pensando em tu
E quando ela me ve
ela quer me dar o cú
Solta a batida vai
ela quer me dar o cú
ela quer me dar o cú
Solta a batida vai
Oh novinha, tu que pediu agora toma toma
Geral do baile agora te conhece
ta com apelido novo de piranha
Novinha taradinha foi parar la no Helipa e
bumbum balança bumbum balança
Ta tarada essa danada na dezessete ela trava
bumbum balança bumbum balança
Com a potranca ela ta
ta sarrando em mim
ta sarrando em tu
Com a potranca ela ta
ta sarrando em mim
ta sarrando em tu
Quando toca essa batida
eu fico pensando em tu
E quando ela me ve
ela quer me dar o cú
Solta a batida vai
ela quer me dar o cú
ela quer me dar o cú",mc-wm,funk_paulista
0,Tremiliki,"(ai ai ai) uh

Tá dando tremiliki, hãn hull
Tô ficando embrasado, hul há
Tá dando tremiliki, hãn hull
Tô ficando embrasado, hul há

Aiaiai não me imita, balança o rabo
Aiaiai não me imita, balança o rabo

Então balança tremendo, gemendo
Olha a brisa batendo, me dando tuim
Então balança tremendo, gemendo
Olha a bunda batendo por cima de mim

Deu tremiliki, fiquei embrasado
Olhando as novinha balançndo o rabo
Deu tremiliki, fiquei embrasado
Olhando as novinha balançndo o rabo

Então balança tremendo, gemendo
Olha a brisa batendo, me dando tuim
Então balança tremendo, gemendo
Olha a bunda batendo por cima de mim

Deu tremiliki, fiquei embrasado
Olhando as novinha balançndo o rabo
Deu tremiliki, fiquei embrasado
Olhando as novinha balançndo o rabo
(ai ai ai)",mc-wm,funk_paulista
0,Opa Opa (Part. Jerry Smith e DJ Pernambuco),"Opa, Opa, Opa
Da licença moça
Dj Pernambuco
Vai sarando em tu garota

Ela rebola
Desenrola, flexiona
Tá sacudindo, explodindo
Tipo bomba

Teu bumbum balança
Então joga essa potranca
E toma, toma
Toma, toma",mc-wm,funk_paulista
0,"Bumbum Bate a Pampa (Part. MC Leléto, Jhowzinho e Kadinho e DJ Tadeu)","No baile do Tadeu
Ela se solta
Então sequentemente
Ela joga a bunda na tropa
Encosta na minha frente
Dá uma sarrada nervosa

Vai, rebola e não se cansa
Pararam pam, pampam
Bumbum bate a pampa
Pararam pam, pampam

“Nóis” segue a abundância
O teu bumbum balança
Então joga essa potranca
E vai, bumbum bate a pampa
Pararam pam, pampam

Bate a bunda
Olha o tamanho da busanfa
Segue o baile
Deixa que o corpo balança

E a loirinha
Bate a pampa
A moreninha
Bate a pampa
E a pretinha
Bate a pampa
E a ruivinha
Bate a pampa
E a branquinha
Bate a pampa",mc-wm,funk_paulista
0,Aquecimento Das Potrancas,"Senta novinha
Quica malvada
Rebolando a raba
Dando bum bundada 

Senta novinha
Quica malvada
Bum, bum, bum, bum,
bum, bundada. (2x)


Toma
Ahn, vai (2x)

Novinha tarada
Tá muito abusada
Sentando e descendo
No chão ela vai
Cai, cai, cai...

É o Wm e Jk
No aquecimento das potrancas

Quica e rebola
Vai na dança
Bala, balança a busanfa (2x)

E joga a potranca
E não se acanha

Empina a potranca
E toma, toma, toma (5x)

Quica e rebola
Vai na dança
Bala, balança a busanfa (2x) 

Tá danadinha
Tremendo a bundinha
Jogando por cima
Rebola menina
Entrando no clima
Perdendo a linha
Com as amiguinhas
Pagando marquinha

Assim fica bom
Assim tá demais
Joga a bundinha
Pra frente e pra trás
Novinha tarada tá muito
abusada, sentando e descendo
no chão ela vai.

Up, up, up, up...

Jogando por cima
Rebola no clima
Empina menina
Despenca e cai",mc-wm,funk_paulista
0,Pancadão (Com Mcs Jhowzinho e Kadinho),"Eu quero ouvir o pancadão agora
""Cê"" gravou o que ela disse aí?
É, que quer o pancadão
A música de malandro não rola
Eu quero pancadão
Pancadão
Eu quero pancadão
Pancadão
Outro pancadão

Desce com a raba
No balancê, balancê do bundão
Sobe danada
Quanta tchutchuca jogando no chão
Desce com a raba
No balancê, balancê do bundão
Sobe danada
Quanta tchutchuca jogando no chão

Ah, os menino lá do perigosamente né?

Deixa tua raba descer
Deixa tua raba subir
Que eu vou sarrando de leve
De leve no sapatinho
Deixa tua raba descer
Deixa tua raba subir
Que eu vou sarrando de leve
Gostoso no sapatinho

Que é no sapato
Que eu vou te sarrar novinha
Não explana pra ninguém
Deixa eu sarrar de quebradinha 
An an, de quebradinha 
An an, de quebradinha
An an, de quebradinha 
An an, de quebradinha 
An an, de quebradinha 
An an, de quebradinha",mc-wm,funk_paulista
0,Sua Amiga Vou Pegar (part. Mc Lan),"Quando essa tocar
Tu vai se lembrar
De que eu era um bosta
E tu não queria me pegar
Mundão vai girar
E ela vai voltar
Lembra daquela garota?
Agora ela quer me dar!

Hoje a vida mudou
E hoje eu não quero
Mais pegar você
Sabe por quê?

Porque
Sua amiga eu vou pegar
E laraiaraiá
Sua prima eu vou pegar
E Raraiaraiaraiá
Sua tia eu vou pegar
E larararará
Sua chefe eu vou pegar
E larararararararará

Mulher gostosa não é
A que tem tetão
Não é a que tem bundão
É a que faz gostoso
Na giromba, ladrão!
E além de tudo
É bem melhor que você, hein!
Éh... tá dando de
Tipo pilha duracell
Oito vezes mais

Porque ela
É melhor sentando
É melhor quicando
É melhor que tu
Balançando o bumbum
Ela
É melhor sentando
É melhor quicando
É melhor que tu
Balançando o bumbum, vai!
É melhor sentando
É melhor quicando
É melhor que tu
Balançando o bumbum
Ela
É melhor sentando
É melhor quicando
É melhor que tu
Balançando o bumbum

Que essa amiga eu vou pegar
E laraiaraiá
Sua prima eu vou pegar
E Raraiaraiaraiá
Sua tia eu vou pegar
E larararará
Sua chefe eu vou pegar
E larararararararará

Dj solta o beat
Concorrência dá chilique
E pra variar é Wm e Lan
Lançando mais um hit",mc-wm,funk_paulista
0,Qual Bumbum Mais Bate?,"Nossa que delícia
Esse baile tá uma uva
Nossa que delícia
Esse baile tá uma uva

Oh, virou disputa
Bum bum, bum bum, bum bum, bum

Qual bumbum mais bate?
Qual bumbum mais pula?
(Bumbum) Qual bumbum mais bate?
(Bumbum) Qual bumbum mais pula?

(Bumbum) Qual bumbum mais bate?
(Bumbum) Qual bumbum mais pula?
(Bumbum) Qual bumbum mais bate?
(Bumbum) Qual bumbum mais pula?

Bum bum, bum bum, bum bum, bum

Tem as loiras, morena, branquinha e as ruivas
As loiras, morena, branquinha e as ruivas

O grave bate, han han
Tua bunda pula, vai
Quando bate o grave
A sua bunda pula

Bum bum, bum bum, bum bum, bum

Qual bumbum mais bate?
Qual bumbum mais pula?
(Bumbum) Qual bumbum mais bate?
(Bumbum) Qual bumbum mais pula?

(Bumbum) Qual bumbum mais bate?
(Bumbum) Qual bumbum mais pula?
(Bumbum) Qual bumbum mais bate?
(Bumbum) Qual bumbum mais pula?

Bum bum, bum bum, bum bum, bum",mc-wm,funk_paulista
0,Estremece Quando Ela Desce,"Estremece quando ela desce
Batendo a bunda no chão
Estremece quando ela desce
Batendo a bunda no chão
Estremece quando ela desce
Batendo a bunda no chão
Estremece quando ela desce
Batendo batendo batendo a bunda no chão

No baile da dz7 nóis te da catucadão
No baile da marcone nóis te da catucadão
Estremece quando ela desce
Batendo a bunda no chão
Estremece quando ela desce
Batendo batendo batendo a bunda no chão

No baile do helipa nóis te da catucadão
No baile do pantanal vai te tacar com pressão 
Estremece quando ela desce
Batendo a bunda no chão
Estremece quando ela desce
Batendo a bunda no chão

Estremece quando ela desce
Batendo a bunda no chão
Estremece quando ela desce
Batendo a bunda no chão
Estremece quando ela desce
Batendo a bunda no chão
Estremece quando ela desce
Batendo batendo batendo a bunda no chão

No baile da dz7 nóis te da catucadão
No baile da marcone nóis te da catucadão
Estremece quando ela desce
Batendo a bunda no chão
Estremece quando ela desce
Batendo batendo batendo a bunda no chão

No baile do helipa nóis te da catucadão
No baile do pantanal vai te tacar com pressão
Estremece quando ela desce
Batendo a bunda no chão
Estremece quando ela desce
Batendo a bunda no chão",mc-wm,funk_paulista
0,Para não,"É o pique
É a Pocah
Wm, Jerry Smith, papai
Hitmaker, chama, pai

Faz o movimento, mostra seu talento
Vem perder a linha sem ligar pra quem tá vendo
Esse é seu momento, é
Começa aquecendo, vai
Convoca as amiga e chama o bonde, que dá tempo, vai!

Se prepara pra dançar, baby (tá preparada, né?)
Hoje é dia de afrontar (afronta com a tropa, fi')

Descendo até o chão, vai
Para não, para não, para não
Para não, para não, pampam
Para não, para não, para não
Descendo até o chão, vai
Para não, para não, para não
Para não, para não, pampam
Para não (para não)
Descendo até o chão

Vai, vai, vai, vai, vai, vai
Vai, vai, vai, vai, vai, vai

Chega pra cá (vem, vem)
Vem, que eu quero ver você suar (quero ver, quero ver, quero ver)
Hoje não tem hora pra acabar (vem)
Eu não quero ver ninguém parar (não pode acabar, não, o baile)
(Turudum, turudum, turudum)

Chega pra cá
Vem, que eu quero ver você suar
Hoje não tem hora pra acabar
Eu não quero ver ninguém parar
(Turudum, turudum, tá gostosin)

Faz o movimento, mostra seu talento
Vem perder a linha sem ligar pra quem tá vendo
Esse é seu momento, é
Começa aquecendo, vai
Convoca as amiga e chama o bonde, que dá tempo, vai!

Se prepara pra dançar, baby (tá preparada, tá?)
Hoje é dia de afrontar (aí, afronta com a tropa)

Descendo até o chão, vai
Para não, para não, para não
Para não, para não, pampam
Para não, para não, para não
Descendo até o chão, vai
Para não, para não, para não
Para não, para não, pampam
Para não (para não)
Descendo até o chão

Vai, vai, vai, vai, vai, vai
Vai, vai, vai, vai, vai, vai

Chega pra cá
Vem, que eu quero ver você suar
Hoje não tem hora pra acabar
Eu não quero ver ninguém parar (é o pique)",mc-wm,funk_paulista
0,Chapecoense,"A vida passa o tempo voará também
Antes de sair de casa diga amém
Olhar pro céu agradecer que vai viver
Que o mundo gira sem saber o que vai fazer
E a saudade no seu peito a apertar
Olhar pro céu e ver que lá é o seu lugar
E no final a gente nunca quer chegar

Mais esperar que um dia isso vai mudar
A sua família deu um beijo e disse tchau
Mal tu sabia que dali era o final
Só tinha guerreiro na vida à conquistar
Fazer de tudo pra uma taça levantar

Sentar no seu sofá e olhar para a Tv
Uma tragédia que hoje veio a acontecer
Olhei ao céu meus olhos veio a lagrimejar
Mas não sabia que ia acontecer isso lá

Meu coração apertou e olha o que aconteceu
Vários irmão que jogo bola hoje tá com Deus
E lá no céu o campeonato começou
Que muito foi mas hoje nunca mais voltou
Fechar os olhos agradece Deus amém

Porque o tempo passa a hora vai e vem
A unica coisa que não da pra voltar
Se tu fechar os olhos não tem como acordar
Se tu fechar os olhos não tem como acordar",mc-kekel,funk_paulista
0,Amor de Verdade (Part. Mc Rita),"Espera aí
Preciso tanto conversar
Então vem aqui
Pra gente se entender, sei lá
O seu olhar se desencontrou do meu
Meu coração tá tão longe do seu

Eu tô querendo novamente te ver
Pra hoje em dia eu falar pra você
Que a indecisão apertou no coração
Aquele aperto se é sim ou não
Só de pensar um dia te perder

Fiz essa canção pra você não me esquecer
Olha pra mim, deixa eu olhar pra você
Vem mais perto que hoje eu vou te dizer
Me abraça e o seu corpo ao meu
O seu peito nunca me esqueceu

Na vida podem existir milhares
Mas nenhuma vai ser como você
Que comigo o amor foi de verdade
Que fez a minha vida acontecer
Eu troco a estrela por um beijo seu
Eu troco aquela lua pelo seu olhar
Eu deixo de viver meu paraíso
Minha verdade é você meu lar

Na vida podem existir milhares
Mas nenhum vai ser como você
Que comigo o amor foi de verdade
Que fez a minha vida acontecer
Eu troco a estrela por um beijo seu
Eu troco aquela lua pelo seu olhar
Eu deixo de viver no paraíso
Minha verdade é você meu lar",mc-kekel,funk_paulista
0,Partiu,"Minha mulher começou a discussão,
Mas é claro nem dei atenção,
Eu peguei o meu celular,
Entrei no whatsapp e chamei meus irmãos.
Perguntei onde era o rolê,
Que hoje à noite ia comparecer, 
Na sequência eles deram risada e
Falaram: Kekel, logo você?

Eu tô brigado com a mulher,
Então eu vou dar fuga nela. 
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.

Eu tô brigado com a mulher,
Então eu vou dar fuga nela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.

Minha mulher começou a discussão,
Mas é claro nem dei atenção,
Eu peguei o meu celular,
Entrei no whatsapp e chamei meus irmãos.
Perguntei onde era o rolê,
Que hoje à noite ia comparecer, 
Na sequência eles deram risada
Falaram: Kekel, logo você?

Eu tô brigado com a mulher,
Então eu vou dar fuga nela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.

Eu tô brigado com a mulher,
Então eu vou dar fuga nela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.

Eu tô brigado com a mulher,
Então eu vou dar fuga nela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.
Fui, partiu aonde é o Mandela.",mc-kekel,funk_paulista
0,Eu Tô Zen,"Eu tô zen, eu tô bem
Solteiro, novamente eu tô zen
Só quero beijar sem sentimento pra ninguém

Pra causar, pra viver, pra sair, pra zoar
De amor, sem saber, não tô nessa só quero beijo, só rolar
Sem amar, sem perder, sem chorar, sem sofrer

Pra viver, sempre bem
Só quero pegar, só quero beijar
Sem amar ninguém, sem amar ninguém",mc-kekel,funk_paulista
0,Namorar Pra Quê?,"Depois que eu conheci o Mandela
Depois que eu vi como ela dança
Depois que eu vi como ela zoa
Depois que eu vi como ela se assanha

Só agora que eu fui perceber

Namorar pra quê?
Se amarrar pra quê?
Prefiro tá solteiro que eu sei
Que elas vão querer

Namorar pra quê?
Se amarrar pra quê?
Prefiro tá solteiro que eu sei
Que elas vão querer

Namorar pra quê?
Se amarrar pra quê?
Prefiro tá solteiro que eu sei
Que elas vão querer

Namorar pra quê?
Se amarrar pra quê?
Prefiro tá solteiro que eu sei
Que elas vão querer

Depois que eu conheci o Mandela
Depois que eu vi como ela dança
Depois que eu vi como ela zoa
Depois que eu vi como ela se assanha

Só agora que eu fui perceber

Namorar pra quê?
Se amarrar pra quê?
Prefiro tá solteiro que eu sei
Que elas vão querer

Namorar pra quê?
Se amarrar pra quê?
Prefiro tá solteiro que eu sei
Que elas vão querer

Namorar pra quê?
Se amarrar pra quê?
Prefiro tá solteiro que eu sei
Que elas vão querer

Namorar pra quê?
Se amarrar pra quê?
Prefiro tá solteiro que eu sei
Que elas vão querer",mc-kekel,funk_paulista
0,Solteiro Nunca Está Só (Com Dani Russo),"Valeu, mozão
Por ter terminado comigo
Que situação
'Té fiquei de coração partido

Não é que eu gostava dela
Que ela me tirou do Mandela
É que achou que podia mudar
Da noite pro dia o favela

Ela terminou comigo
Achou que eu ia pra pior
Solteiro nunca está só
Solteiro nunca está só
Solteiro nunca está só

Ela terminou comigo
Achou que eu ia pra pior
Solteiro nunca está só
Solteiro nunca está só

Valeu, mozão
Por ter terminado comigo
Que situação
'Té fiquei de coração partido

Não é que eu gostava dele
Que ele me tirou do Mandela
É que achou que podia mudar
Da noite pro dia a menina de quebra

Ele terminou comigo
Achou que eu ia pra pior
Solteira nunca está só
Solteira nunca está só
Solteira nunca está só

Ele terminou comigo
Achou que eu ia pra pior
Solteira nunca está só
Solteira nunca está só
Solteira nunca está só

Valeu, mozão",mc-kekel,funk_paulista
0,Depois Que Eu Conheci o Mandela,"Depois que eu conheci o mandela
Depois que eu vi como ela dança
Depois que eu vi como ela zoa
Depois que eu vi como ela se assanha

Só agora que eu fui perceber
Namorar pra que?
Se amarrar pra que?
Prefiro tá solteiro que eu sei
Que elas vão querer",mc-kekel,funk_paulista
0,Quem Mandou Tu Terminar?,"E agora?
Não adianta me ligar
E não chora
Sai perreco, vai pra lá
Que demora
Pra perceber que esse mundo ia girar

Tô bonito, tô né?
Quem mandou tu terminar?
Tô bonito, tô né?
Quem mandou tu terminar?

Tô bonito, tô né?
Quem mandou tu terminar?
Tô bonito, tô né?
Quem mandou tu terminar?

Tô bonito, tô né?
Quem mandou tu terminar?
Tô bonito, tô né?
Quem mandou tu terminar?",mc-kekel,funk_paulista
0,Meiota,"Hoje o bonde deu o papo
Ela não quis entender
Que de moto ou de carro
Que estica pro role
Brizou na minha xj
E gostou da minha cb
Tá olhando pra meiota já vou
Logo te dizer
Quer andar de meiota

Senta na minha piroca
Quer andar de meiota, senta na minha piroca
Que anda de meiota senta na minha piroca
Que anda de meiota, senta na minha piroca
Senta na minha piroca",mc-kekel,funk_paulista
0,Abandonei a Gabriela (Com MC V7),"Eu trombei com a novinha na favela
Me apaixonei pelo sorriso da donzela
Satisfação vi em você a Gabriela
Não deu atenção larguei de mão, partiu Mandela
Abandonei a Gabriela, prefiro Mandela
Os contatinho é só as donzela
Partiu pro Mandela, peguei minha Tenera",mc-kekel,funk_paulista
0,Solteiro até morrer,"Quando a gente se encontrar
Lá na frente eu vou dizer
Que valeu te conhecer
Mas foi melhor eu te esquecer

Uma dose eu vou tomar
Taco o play, não vou parar
Mas se é passado sai pra lá
Que o meu presente tá melhor

Faço de tudo pra esquecer
Sofri uma vez
E nunca mais
Eu vou, sofrer

Conheci a liberdade
Nunca mais vou me prender
Uma vez solteiro
Solteiro até morrer

Conheci a liberdade
Nunca mais vou me prender
Uma vez solteiro
Solteiro até morrer

Conheci a liberdade
Nunca mais vou me prender
Uma vez solteiro
Solteiro até morrer

Conheci a liberdade
Nunca mais vou me prender
Uma vez solteiro
Solteiro até morrer",mc-kekel,funk_paulista
0,Partiu 2,"Minha mulher esticou pro role
Na mente dela eu nem ia saber
Dez pra meia noite eu liguei pra ela
Todo nervoso, cadê você?

Ela falou que um dia eu sai
Todo estressado que até sumi
E de novo volta a discussão
Ela bateu na testa que vai ser assim

Minha mulher veio descontar
Mas tem a lei do retorno
Fui, partiu

Vou pro mandela de novo",mc-kekel,funk_paulista
0,Mc Denit,"Não vem fala que e pecado
Todos momentos que eu quero
E fica do seu lado
Eu só quero 1 de esperança
Eu só quero pensar
O meu nome na sua aliança
E nesses momentos
Que eu tive com você
Foi marcante disso eu sei nunca vou esquece
Um mês de namoro apaixonado de novo
Às vezes acha que sou bobo
Mais eu sou louco
Louco por você e nessa fita eu rodei
Meu coração e muito louco
E na curva eu capotei
Sabe aquele dia 15 de novembro
Teu sorriso pra mim serviu de exemplo
Sai da minha vida e fugi pra sua
Se eu soubesse voar
Moraria nas alturas
Mas e assim eu te amo de mais
Cada dia que passa eu me apaixono mais
Porque você e a minha razão de viver
Se eu te perde eu não sei o que eu vo fazer
Mas e assim amor tenho tanto
Pra te falar eu que é difícil mas
Sem você não posso caminhar eu
Quero te encontra ao mesmo tempo te ama
Garatir o futuro e nossa família criar",mc-kekel,funk_paulista
0,Mandella É Meu Nome,"Ela fala que eu sou todo sistemático
Tô todo errado nessa história de amor
Com os meus amigos, todo dia é baile e festa
É melhor ser todo errado do que fingir quem não sou

Quero é que se exploda
Pode me chamar
Mandella é meu nome
Eu não preciso namorar

Quero é que se exploda
Pode me chamar
Mandella é meu nome
Eu não preciso namorar

Quero é que se exploda
Pode me chamar
Mandella é meu nome
Eu não preciso namorar

Ela fala que eu sou todo sistemático
Tô todo errado nessa história de amor
Com os meus amigos, todo dia é baile e festa
É melhor ser todo errado do que fingir quem não sou

Quero é que se exploda
Pode me chamar
Mandella é meu nome
Eu não preciso namorar",mc-kekel,funk_paulista
0,Bigodar,"Todo dia eles têm uma festa
Toda hora eles têm um rolê
Todo dia eles têm uma festa
Toda hora eles têm um rolê

O Perera na cara de pau me ligou
Aí, Kekel, só falta você

Ela sabe bigodar
Pergunta: Kekel, onde cê tá?
Faz de tudo pra me deixar em casa
Mas os amigos não querem deixar

Ela sabe bigodar
Pergunta, ""Kekel, onde cê tá? ""
Faz de tudo pra me deixar em casa
Mas os amigos não querem deixar

Quando eu penso que eu posso ficar com ela
Na minha cama dizendo: eu te amo
Do nada aparece os moleque dizendo
Kekel, eu já tô embrazando

Ela sabe bigodar
Pergunta: Kekel, onde cê tá?
Faz de tudo pra me deixar em casa
Mas os amigos não querem deixar

Ela sabe bigodar
Pergunta: Kekel, onde cê tá?
Faz de tudo pra me deixar em casa
Mas os amigos não querem deixar",mc-kekel,funk_paulista
0,Pátria Amada,"Ô, pátria amada, idolatrada, um salve
As emoções de assistir um gol
Ver a estrela brilhar do Gabriel Jesus
Ver um golaço daquele Gabi-gol
Ainda mais forte emoção é ver o Neymar
Acreditar que o campo vai sacudir
Aqueles que de lá de fora vão chorar
Mas é entrar em campo, começar a sorrir
E da cabeça ao ombro, faz sinal da cruz
E agradecer mais um dia pra Jesus

Entrar em jogo, é seleção
Emocionar o outro lado da televisão
(Refrão

Sacudir o sofá é por que o Brasil fez gol
Toca a bola Neymar pro Gabriel, pro Gabigol


Entrar em jogo, é seleção
Emocionar o outro lado da televisão
(Refrão",mc-kekel,funk_paulista
0,Deixa Rolar,"Se pá eu vou falar com ela
Fingir que eu tô na dela
Vou até falar que eu gosto dela
Mas nem vou demonstrar que eu sou o Mandela

Que ela é toda marota e eu todo durão
Tem o mesmo pensamento difícil de dar atenção
Que ela é toda marota e eu todo durão
Tem o mesmo pensamento difícil de dar atenção

Cê acha que conhece
Mas não conhece não
Cê acha que conhece
Mas não conhece não

Te amo tô correndo
Me livrando de sofrer
Deixa rolar um beijo
Ninguém vai ver",mc-kekel,funk_paulista
